timestamp,message
Timestamp,Message
18:48:4,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.53,""}"
18:48:8,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.60,""}"
18:48:12,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.55,""}"
18:48:16,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.69,""}"
18:48:20,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.58,""}"
18:48:23,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.60,""}"
18:48:27,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.67,""}"
18:48:31,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.67,""}"
18:48:35,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.64,""}"
18:48:39,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.67,""}"
18:48:43,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.58,""}"
18:48:47,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.51,""}"
18:48:51,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.62,""}"
18:48:55,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,243,2.73,""}"
18:48:59,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.75,""}"
18:49:3,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,243,2.64,""}"
18:49:7,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,243,2.73,""}"
18:49:11,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,243,2.62,""}"
18:49:15,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,243,2.64,""}"
18:49:18,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,243,2.73,""}"
18:49:22,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.73,""}"
18:49:26,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.71,""}"
18:49:30,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.69,""}"
18:49:34,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.73,""}"
18:49:38,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.69,""}"
18:49:42,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.64,""}"
18:49:46,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.62,""}"
18:49:50,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.67,""}"
18:49:54,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.69,""}"
18:49:58,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.71,""}"
18:50:2,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.80,""}"
18:50:6,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.67,""}"
18:50:10,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.71,""}"
18:50:13,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.73,""}"
18:50:17,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.71,""}"
18:50:21,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.78,""}"
18:50:25,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,242,2.62,""}"
18:50:29,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,243,2.71,""}"
18:50:33,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,242,2.71,""}"
18:50:37,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,242,2.67,""}"
18:50:41,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,242,2.67,""}"
18:50:45,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,243,2.78,""}"
18:50:49,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,242,2.69,""}"
18:50:53,"{""id"": ""7d80e4e0"",""data"": ""htav|83,25,242,2.80,""}"
18:50:57,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,243,2.75,""}"
18:51:1,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,243,2.82,""}"
18:51:4,"{""id"": ""7d80e4e0"",""data"": ""htav|83,25,242,2.84,""}"
18:51:8,"{""id"": ""7d80e4e0"",""data"": ""htav|83,25,241,2.84,""}"
18:51:12,"{""id"": ""7d80e4e0"",""data"": ""htav|83,25,266,2.71,""}"
18:51:16,"{""id"": ""7d80e4e0"",""data"": ""htav|83,25,266,2.73,""}"
18:51:20,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,266,2.71,""}"
18:51:24,"{""id"": ""7d80e4e0"",""data"": ""htav|83,25,265,2.82,""}"
18:51:28,"{""id"": ""7d80e4e0"",""data"": ""htav|83,25,265,2.84,""}"
18:51:32,"{""id"": ""7d80e4e0"",""data"": ""htav|83,25,267,2.80,""}"
18:51:36,"{""id"": ""7d80e4e0"",""data"": ""htav|84,25,266,2.82,""}"
18:51:40,"{""id"": ""7d80e4e0"",""data"": ""htav|84,25,266,2.73,""}"
18:51:44,"{""id"": ""7d80e4e0"",""data"": ""htav|83,25,266,2.87,""}"
18:51:48,"{""id"": ""7d80e4e0"",""data"": ""htav|84,25,266,2.78,""}"
18:51:52,"{""id"": ""7d80e4e0"",""data"": ""htav|84,25,266,2.75,""}"
18:51:56,"{""id"": ""7d80e4e0"",""data"": ""htav|84,25,266,2.89,""}"
18:51:59,"{""id"": ""7d80e4e0"",""data"": ""htav|83,25,266,2.62,""}"
18:52:3,"{""id"": ""7d80e4e0"",""data"": ""htav|83,25,266,2.78,""}"
18:52:7,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,266,2.87,""}"
18:52:12,"{""id"": ""7d80e4e0"",""data"": ""htav|83,25,266,2.82,""}"
18:52:17,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,265,2.71,""}"
18:52:21,"{""id"": ""7d80e4e0"",""data"": ""htav|84,25,266,2.82,""}"
18:52:33,"{""id"": ""7d80e4e0"",""data"": ""htav|84,25,266,2.89,""}"
18:52:42,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,266,2.84,""}"
18:52:51,"{""id"": ""7d80e4e0"",""data"": ""htav|84,25,266,2.80,""}"
18:57:53,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.89,""}"
18:57:57,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,266,2.87,""}"
18:58:2,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.87,""}"
18:58:6,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.02,""}"
18:58:11,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.95,""}"
18:58:15,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.87,""}"
18:58:19,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.95,""}"
18:58:24,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.02,""}"
18:58:28,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.00,""}"
18:58:32,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.95,""}"
18:58:37,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.91,""}"
18:58:41,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,268,2.95,""}"
18:58:45,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,266,3.00,""}"
18:58:50,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,266,3.04,""}"
18:58:54,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.95,""}"
18:58:58,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.95,""}"
18:59:3,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.00,""}"
18:59:7,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.98,""}"
18:59:11,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.07,""}"
18:59:16,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.09,""}"
18:59:20,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.07,""}"
18:59:24,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.07,""}"
18:59:29,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.95,""}"
18:59:33,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.95,""}"
18:59:38,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.07,""}"
18:59:42,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,268,3.07,""}"
18:59:46,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,268,3.02,""}"
18:59:51,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.98,""}"
18:59:55,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.00,""}"
18:59:59,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.07,""}"
19:0:4,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,268,3.00,""}"
19:0:8,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.95,""}"
19:0:12,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.09,""}"
19:0:19,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,266,2.93,""}"
19:0:25,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,266,3.02,""}"
19:0:31,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.93,""}"
19:0:37,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.00,""}"
19:0:42,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.09,""}"
19:0:48,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.00,""}"
19:0:54,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.93,""}"
19:1:0,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.02,""}"
19:1:6,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.02,""}"
19:1:12,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.04,""}"
19:1:18,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,266,3.02,""}"
19:1:24,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.98,""}"
19:1:30,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,266,3.04,""}"
19:1:36,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.98,""}"
19:1:42,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.00,""}"
19:1:47,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.95,""}"
19:1:53,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.93,""}"
19:1:59,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,2.93,""}"
19:2:5,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,267,2.98,""}"
19:2:11,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,267,3.04,""}"
19:2:17,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,267,3.02,""}"
19:2:23,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,267,3.02,""}"
19:2:29,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,267,3.02,""}"
19:2:34,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,267,2.95,""}"
19:2:40,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,267,3.07,""}"
19:2:48,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,267,3.07,""}"
19:2:54,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,268,3.13,""}"
19:3:0,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,267,3.02,""}"
19:3:7,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.04,""}"
19:3:13,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.02,""}"
19:3:19,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.04,""}"
19:3:25,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.02,""}"
19:3:31,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.02,""}"
19:3:36,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.00,""}"
19:3:44,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.02,""}"
19:3:50,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.16,""}"
19:3:56,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,267,3.11,""}"
19:4:3,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,219,3.02,""}"
19:4:9,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,219,3.04,""}"
19:4:16,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,244,3.02,""}"
19:4:22,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,244,2.95,""}"
19:4:28,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,243,3.02,""}"
19:4:35,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,244,3.16,""}"
19:4:43,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,243,3.09,""}"
19:4:57,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,244,3.09,""}"
19:5:3,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,244,3.09,""}"
19:5:9,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,244,3.00,""}"
19:5:16,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,244,3.13,""}"
19:5:22,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,244,3.04,""}"
19:6:12,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,244,3.20,""}"
19:7:13,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,244,3.07,""}"
19:7:25,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,244,3.16,""}"
19:7:29,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,244,3.11,""}"
19:7:34,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,244,3.16,""}"
19:9:2,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,243,2.98,""}"
19:9:21,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,244,3.02,""}"
19:9:29,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,244,3.04,""}"
19:9:36,"{""id"": ""7d80e4e0"",""data"": ""htav|83,24,244,2.98,""}"
19:11:17,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,241,2.98,""}"
19:11:33,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,240,2.98,""}"
19:12:8,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,244,3.18,""}"
19:15:26,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,291,3.11,""}"
19:15:33,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,292,3.02,""}"
19:15:42,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,292,3.13,""}"
19:15:50,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,292,3.02,""}"
19:15:58,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,292,3.07,""}"
19:16:4,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,291,3.09,""}"
19:16:8,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,292,3.11,""}"
19:16:14,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,291,3.07,""}"
19:16:18,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,293,3.11,""}"
19:16:24,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,293,3.09,""}"
19:16:32,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,291,3.04,""}"
19:16:38,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,293,3.07,""}"
19:16:45,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,292,3.18,""}"
19:16:53,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,293,3.18,""}"
19:17:0,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,292,3.09,""}"
19:17:7,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,293,3.13,""}"
19:17:14,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,293,3.22,""}"
19:17:21,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,293,3.11,""}"
19:17:28,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,293,3.16,""}"
19:17:35,"{""id"": ""7d80e4e0"",""data"": ""htav|84,24,293,3.09,""}"
6:43:14,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
6:43:19,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.02,""}"
6:43:23,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
6:43:27,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.13,""}"
6:43:35,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.16,""}"
6:43:44,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.16,""}"
6:43:49,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.22,""}"
6:43:53,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.20,""}"
6:43:58,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.22,""}"
6:44:2,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.31,""}"
6:44:6,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
6:44:11,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.27,""}"
6:44:15,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.24,""}"
6:44:19,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,49,3.13,""}"
6:44:24,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,49,3.13,""}"
6:44:28,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.20,""}"
6:44:33,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.16,""}"
6:44:37,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.24,""}"
6:44:41,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.29,""}"
6:44:46,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.13,""}"
6:44:50,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.24,""}"
6:44:54,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.18,""}"
6:44:59,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.24,""}"
6:45:3,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.27,""}"
6:45:8,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.11,""}"
6:45:12,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.20,""}"
6:45:16,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
6:45:21,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
6:45:25,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.24,""}"
6:45:30,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.20,""}"
6:45:34,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.09,""}"
6:45:38,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.20,""}"
6:45:43,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.16,""}"
6:45:47,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.24,""}"
6:45:51,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.24,""}"
6:45:56,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.16,""}"
6:46:0,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.18,""}"
6:46:5,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.22,""}"
6:46:9,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.22,""}"
6:46:13,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.22,""}"
6:46:18,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.27,""}"
6:46:22,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.22,""}"
6:46:27,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.13,""}"
6:46:31,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.13,""}"
6:46:35,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.13,""}"
6:46:40,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.18,""}"
6:46:44,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
6:46:48,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.02,""}"
6:46:53,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
6:46:57,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.02,""}"
6:47:2,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
6:47:6,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.09,""}"
6:47:10,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.02,""}"
6:47:15,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
6:47:19,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.09,""}"
6:47:24,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.22,""}"
6:47:28,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.20,""}"
6:47:32,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.07,""}"
6:47:37,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.04,""}"
6:47:41,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.02,""}"
6:47:46,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.24,""}"
6:47:50,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.29,""}"
6:47:54,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,2.98,""}"
6:47:59,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.27,""}"
6:48:3,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
6:48:7,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.20,""}"
6:48:12,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.09,""}"
6:48:16,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.24,""}"
6:48:21,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
6:48:25,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.16,""}"
6:48:29,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.09,""}"
6:48:34,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.22,""}"
6:48:40,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.29,""}"
6:48:50,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.13,""}"
6:48:58,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.13,""}"
6:49:18,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.13,""}"
6:49:22,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
6:49:27,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.13,""}"
6:49:31,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.16,""}"
6:49:35,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.04,""}"
6:49:40,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.11,""}"
6:49:44,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.20,""}"
6:49:48,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.07,""}"
6:49:53,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
6:49:57,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.04,""}"
6:50:2,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.24,""}"
6:50:6,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.07,""}"
7:10:13,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.18,""}"
7:10:17,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,49,3.13,""}"
7:10:22,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
7:10:31,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.13,""}"
7:10:35,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.22,""}"
7:10:39,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.18,""}"
7:10:44,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.11,""}"
7:10:48,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.18,""}"
7:10:53,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.22,""}"
7:10:57,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.09,""}"
7:11:1,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.09,""}"
7:11:6,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,49,3.16,""}"
7:11:10,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.07,""}"
7:11:17,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.13,""}"
7:11:22,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.07,""}"
7:11:29,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.04,""}"
7:13:11,"{""id"": ""7d80e4e0"",""data"": ""htav|90,23,48,3.13,""}"
7:13:15,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.16,""}"
7:13:20,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.13,""}"
7:13:24,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.07,""}"
7:13:28,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.22,""}"
7:13:33,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.13,""}"
7:13:37,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.24,""}"
7:13:41,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.22,""}"
7:13:46,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.22,""}"
7:13:50,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.13,""}"
7:13:55,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,2.98,""}"
7:13:59,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.20,""}"
7:14:3,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.16,""}"
7:14:8,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.09,""}"
7:14:12,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.13,""}"
7:14:17,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.16,""}"
7:14:21,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.11,""}"
7:14:39,"{""id"": ""7d80e4e0"",""data"": ""htav|91,23,48,3.13,""}"
